Reported Calls for: Aug-17-6pm

Agent, Computer Name, Duration of Call, LOB, Type, Message,
mbarth,auswrca0230,70 min,FXRS,Café,errors and clean load
sroberts,ausrca0072,60 min,FXRS,WIS,Assisted w/Rate Quote Issue
macampbell,ausrca0057,18 min,FXRS,WIS,Transaction errors
sroberts,ausrca0072,16 min,FXRS,WIS,Assisted w/Prod. Creds Issue
anewman,ausrca0074,15 min,Café,Café,Incorrect rates and customize label
anewman,ausrca0074,12 min,FXRS,WIS,Customer disconnect-Empty line
sroberts,ausrca0072,11 min,Café,Café,Kaspersky interfering w/FedEx Admin Svc.
macampbell,ausrca0057,11 min,FXRS,FSMS,Upgrade questions, transfer setup
macampbell,ausrca0057,11 min,FXRS,WIS,Get production credentials
anewman,ausrca0074,10 min,FXRS,WIS,WSDL  update
mbarth,auswrca0230,10 min,FXRS,WIS,coding and transmissions
rhagemann,ausrcwa043,9 min,FXRS,FSMS,EPDI Check
anewman,ausrca0074,8 min,FXRS,WIS,customer disconnected-empty line
anewman,ausrca0074,8 min,FXRS,FXCT,FXCT register user credentials
macampbell,ausrca0057,6 min,FXRS,FSMS,WIS/server questions
